player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae24174,https://octane.gg/players/4174-brownie,Brownie.,,sa
5f3d8fdd95f40596eae23f53,https://octane.gg/players/3f53-brunovisquii,BRUNOVISQUII,Bruno Roschel,br
61800fd0f8090ec74528a5f5,https://octane.gg/players/a5f5-bubusz,Bubusz,,za
600a35953079570c02768f94,https://octane.gg/players/8f94-bubz,Bubz,,au
5f3d8fdd95f40596eae23fde,https://octane.gg/players/3fde-buddy,Buddy,Alex C.,us
61e56630da9d7ca1c7ba5007,https://octane.gg/players/5007-bunchee,Bunchee,,re
5f3d8fdd95f40596eae2437d,https://octane.gg/players/437d-bunnydummy,BunnyDummy,Ali Madari,ye
5f3d8fdd95f40596eae2414a,https://octane.gg/players/414a-burn,Burn,Shoki Minamigawa,jp
6163206ef8090ec745287461,https://octane.gg/players/7461-bustanji,Bustanji,,jo
5f3d8fdd95f40596eae2454c,https://octane.gg/players/454c-butters,Butters,,au
5f77ad09a0cb87e0663bc1bf,https://octane.gg/players/c1bf-buzayed,BuZayed,,om
5fc70265521c2b728acff32d,https://octane.gg/players/f32d-c0re,c0Re,,cl
5f3d8fdd95f40596eae23f60,https://octane.gg/players/3f60-caard,caard,Gabriel Vieira Cardoso,br
600a36013079570c0276c047,https://octane.gg/players/c047-caden,caden,,br
61800945143c37878b23bc21,https://octane.gg/players/bc21-caelum,Caelum,,jp
5f3d8fdd95f40596eae23f4d,https://octane.gg/players/3f4d-caiotg1,CaioTG1,Caio Vinicius,br
61658e65143c37878b238c87,https://octane.gg/players/8c87-caleb,caleb.,Caleb Durrant,nz
61794dadf8090ec7452894f3,https://octane.gg/players/94f3-callux,Callux,,in
610a61c79d3c410761e89934,https://octane.gg/players/9934-cam,cam.,Cameron Barker,us
6074ce8100af93009ae4fc81,https://octane.gg/players/fc81-canom,canom,Victor Matheus de Assis,br
61f916ffc437fde7e02cf099,https://octane.gg/players/f099-car,Car,,za
5f3d8fdd95f40596eae241fb,https://octane.gg/players/41fb-carca,Carca,Javier Caballero,es
616fe4b8143c37878b239e24,https://octane.gg/players/9e24-casesleet-ds,Casesleet DS,,za
5f3d8fdd95f40596eae23fa3,https://octane.gg/players/3fa3-catalysm,Catalysm,Leonardo Christ Ramos,de
5f650d4c8912af8b5ce0dbae,https://octane.gg/players/dbae-cavemanben,cavemanben,Benjamin Bliss,au
5f3d8fdd95f40596eae24276,https://octane.gg/players/4276-ceeva,ceeva,Mark Altrendo,au
6162f9d9f8090ec74528737d,https://octane.gg/players/737d-ch-andk,"Ch/&k$""!",,sg
616fe33e143c37878b239e05,https://octane.gg/players/9e05-chace,Chace,,za
5f5ae8bcc6cbf591c568a67a,https://octane.gg/players/a67a-change,change,Craig M.,au
5f3d8fdd95f40596eae23f19,https://octane.gg/players/3f19-chaos-adm,Chaos Adm,,in
5f3d8fdd95f40596eae23dc9,https://octane.gg/players/3dc9-chausette45,Chausette45,Thibault Grzesiak,fr
602b2eeea34823c27b17dd11,https://octane.gg/players/dd11-cheese,Cheese,Carlos Aguado,us
627b92f1c437fde7e02d6336,https://octane.gg/players/6336-cheesecake,CheeseCake,,in
5f3d8fdd95f40596eae23dba,https://octane.gg/players/3dba-chicago,Chicago,Reed Wilen,us
5f3d8fdd95f40596eae24188,https://octane.gg/players/4188-chikage,chikage,Yousif,sa
5f3d8fdd95f40596eae23e27,https://octane.gg/players/3e27-chilli,Chilli,Michael Wittenberg,au
